#dir,N-S,E-W,U-D,
#ch,f044,f045,f046,
#unit,gal,gal,gal,
#const,4280,4280,4280,
20/11/02,08:41:00.00,-181641,599447,108150,
20/11/02,08:41:00.01,-181561,599498,108207,
20/11/02,08:41:00.02,-181552,599458,107391,
20/11/02,08:41:00.03,-181523,599382,107350,
20/11/02,08:41:00.04,-181605,599387,108108,
20/11/02,08:41:00.05,-181575,599368,108001,
20/11/02,08:41:00.06,-181531,599146,107358,
20/11/02,08:41:00.07,-181536,599218,107547,
20/11/02,08:41:00.08,-181576,599615,108465,
20/11/02,08:41:00.09,-181596,599685,108140,
20/11/02,08:41:00.10,-181598,599461,107281,
20/11/02,08:41:00.11,-181595,599527,107606,
20/11/02,08:41:00.12,-181503,599501,108320,
20/11/02,08:41:00.13,-181676,599293,107811,
20/11/02,08:41:00.14,-181708,599220,107581,
20/11/02,08:41:00.15,-181456,599262,107566,
20/11/02,08:41:00.16,-181461,599592,108476,
20/11/02,08:41:00.17,-181647,599700,108022,
20/11/02,08:41:00.18,-181698,599605,107328,
20/11/02,08:41:00.19,-181666,599446,107663,
20/11/02,08:41:00.20,-181593,599278,108163,
20/11/02,08:41:00.21,-181538,599373,108005,
20/11/02,08:41:00.22,-181397,599303,107411,
20/11/02,08:41:00.23,-181455,599465,107998,
20/11/02,08:41:00.24,-181475,599552,108248,
20/11/02,08:41:00.25,-181661,599438,107608,
20/11/02,08:41:00.26,-181661,599481,107393,
20/11/02,08:41:00.27,-181550,599602,107761,
20/11/02,08:41:00.28,-181561,599620,108342,
20/11/02,08:41:00.29,-181486,599263,107560,
20/11/02,08:41:00.30,-181518,599267,107468,
20/11/02,08:41:00.31,-181403,599547,108322,
20/11/02,08:41:00.32,-181475,599653,108161,
20/11/02,08:41:00.33,-181631,599586,107582,
20/11/02,08:41:00.34,-181581,599393,107312,
20/11/02,08:41:00.35,-181565,599565,108408,
20/11/02,08:41:00.36,-181493,599446,107540,
20/11/02,08:41:00.37,-181576,599260,107251,
20/11/02,08:41:00.38,-181551,599255,107660,
20/11/02,08:41:00.39,-181532,599458,108268,
20/11/02,08:41:00.40,-181547,599428,108090,
20/11/02,08:41:00.41,-181495,599415,107416,
20/11/02,08:41:00.42,-181553,599503,107957,
20/11/02,08:41:00.43,-181462,599395,108096,
20/11/02,08:41:00.44,-181553,599447,107866,
20/11/02,08:41:00.45,-181626,599465,107296,
20/11/02,08:41:00.46,-181702,599461,107283,
20/11/02,08:41:00.47,-181747,599475,108190,
20/11/02,08:41:00.48,-181471,599281,107956,
20/11/02,08:41:00.49,-181385,599418,107640,
20/11/02,08:41:00.50,-181375,599395,107880,
20/11/02,08:41:00.51,-181543,599447,107986,
20/11/02,08:41:00.52,-181676,599551,108106,
20/11/02,08:41:00.53,-181630,599390,107391,
20/11/02,08:41:00.54,-181620,599512,107888,
20/11/02,08:41:00.55,-181672,599650,107735,
20/11/02,08:41:00.56,-181725,599541,107808,
20/11/02,08:41:00.57,-181707,599347,107692,
20/11/02,08:41:00.58,-181550,599305,107833,
20/11/02,08:41:00.59,-181552,599357,108071,
20/11/02,08:41:00.60,-181548,599346,107585,
20/11/02,08:41:00.61,-181583,599332,107922,
20/11/02,08:41:00.62,-181580,599383,108026,
20/11/02,08:41:00.63,-181586,599523,107538,
20/11/02,08:41:00.64,-181646,599558,107526,
20/11/02,08:41:00.65,-181687,599501,107830,
20/11/02,08:41:00.66,-181595,599438,108040,
20/11/02,08:41:00.67,-181473,599413,107691,
20/11/02,08:41:00.68,-181361,599308,107403,
20/11/02,08:41:00.69,-181432,599393,107856,
20/11/02,08:41:00.70,-181623,599505,108132,
20/11/02,08:41:00.71,-181557,599356,107422,
20/11/02,08:41:00.72,-181365,599382,107410,
20/11/02,08:41:00.73,-181388,599390,107938,
20/11/02,08:41:00.74,-181416,599452,108252,
20/11/02,08:41:00.75,-181532,599423,107426,
20/11/02,08:41:00.76,-181410,599451,107677,
20/11/02,08:41:00.77,-181330,599575,108160,
20/11/02,08:41:00.78,-181448,599537,107760,
20/11/02,08:41:00.79,-181625,599492,107513,
20/11/02,08:41:00.80,-181568,599351,107552,
20/11/02,08:41:00.81,-181448,599392,108113,
20/11/02,08:41:00.82,-181503,599375,107580,
20/11/02,08:41:00.83,-181523,599478,107398,
20/11/02,08:41:00.84,-181476,599587,107762,
20/11/02,08:41:00.85,-181443,599567,108181,
20/11/02,08:41:00.86,-181453,599323,107726,
20/11/02,08:41:00.87,-181377,599235,107258,
20/11/02,08:41:00.88,-181496,599431,107881,
20/11/02,08:41:00.89,-181672,599467,107868,
20/11/02,08:41:00.90,-181708,599298,107410,
20/11/02,08:41:00.91,-181550,599377,107396,
