#dir,N-S,E-W,U-D,
#ch,f050,f051,f052,
#unit,gal,gal,gal,
#const,4280,4280,4280,
20/11/02,08:41:00.00,6641,292150,128007,
20/11/02,08:41:00.01,6736,291721,127385,
20/11/02,08:41:00.02,6491,291215,126758,
20/11/02,08:41:00.03,6370,291082,127537,
20/11/02,08:41:00.04,6321,291207,127346,
20/11/02,08:41:00.05,6351,291428,127306,
20/11/02,08:41:00.06,6360,291758,125792,
20/11/02,08:41:00.07,6288,291986,127116,
20/11/02,08:41:00.08,6372,291928,126887,
20/11/02,08:41:00.09,6456,291741,126776,
20/11/02,08:41:00.10,6731,291598,128456,
20/11/02,08:41:00.11,6813,291590,128147,
20/11/02,08:41:00.12,6627,291640,127480,
20/11/02,08:41:00.13,6542,291650,125898,
20/11/02,08:41:00.14,6281,291522,125976,
20/11/02,08:41:00.15,6130,291426,125916,
20/11/02,08:41:00.16,6056,291606,126501,
20/11/02,08:41:00.17,6216,291746,128645,
20/11/02,08:41:00.18,6658,291841,128628,
20/11/02,08:41:00.19,6933,291942,128517,
20/11/02,08:41:00.20,6586,291756,127030,
20/11/02,08:41:00.21,6233,291420,125360,
20/11/02,08:41:00.22,6138,291337,125541,
20/11/02,08:41:00.23,6045,291288,125992,
20/11/02,08:41:00.24,6151,291561,128781,
20/11/02,08:41:00.25,6485,291925,128547,
20/11/02,08:41:00.26,6766,291976,128227,
20/11/02,08:41:00.27,6823,291792,127498,
20/11/02,08:41:00.28,6555,291791,125442,
20/11/02,08:41:00.29,6277,291665,126246,
20/11/02,08:41:00.30,6483,291728,126597,
20/11/02,08:41:00.31,6271,291605,127243,
20/11/02,08:41:00.32,6277,291415,127780,
20/11/02,08:41:00.33,6416,291320,128703,
20/11/02,08:41:00.34,6692,291341,127781,
20/11/02,08:41:00.35,6606,291555,126485,
20/11/02,08:41:00.36,6376,291833,126795,
20/11/02,08:41:00.37,6061,292230,126776,
20/11/02,08:41:00.38,6148,292193,126088,
20/11/02,08:41:00.39,6252,292011,126898,
20/11/02,08:41:00.40,6263,291608,127295,
20/11/02,08:41:00.41,6180,291322,127907,
20/11/02,08:41:00.42,6323,291200,127761,
20/11/02,08:41:00.43,6575,291325,128418,
20/11/02,08:41:00.44,6451,291663,128201,
20/11/02,08:41:00.45,6181,292006,125716,
20/11/02,08:41:00.46,6288,292031,125646,
20/11/02,08:41:00.47,6602,291958,126145,
20/11/02,08:41:00.48,6317,291793,126515,
20/11/02,08:41:00.49,6113,291763,126911,
20/11/02,08:41:00.50,6372,291638,128776,
20/11/02,08:41:00.51,6707,291587,129545,
20/11/02,08:41:00.52,6821,291473,127431,
20/11/02,08:41:00.53,6738,291358,125875,
20/11/02,08:41:00.54,6768,291467,125871,
20/11/02,08:41:00.55,6746,291660,125471,
20/11/02,08:41:00.56,6350,292020,125905,
20/11/02,08:41:00.57,6090,292278,127905,
20/11/02,08:41:00.58,6066,292077,129553,
20/11/02,08:41:00.59,6281,291795,128916,
20/11/02,08:41:00.60,6281,291380,126911,
20/11/02,08:41:00.61,6390,291135,125610,
20/11/02,08:41:00.62,6622,291281,125648,
20/11/02,08:41:00.63,6741,291480,126655,
20/11/02,08:41:00.64,6455,291790,126798,
20/11/02,08:41:00.65,6210,291980,127403,
20/11/02,08:41:00.66,6255,291967,128397,
20/11/02,08:41:00.67,6627,291816,128270,
20/11/02,08:41:00.68,6761,291641,127210,
20/11/02,08:41:00.69,6720,291473,126213,
20/11/02,08:41:00.70,6527,291288,125767,
20/11/02,08:41:00.71,6357,291323,126571,
