#dir,N-S,E-W,U-D,
#ch,f04c,f04d,f04e,
#unit,gal,gal,gal,
#const,4280,4280,4280,
20/11/02,08:41:00.38,-465227,40110,-98940,
20/11/02,08:41:00.39,-465578,39945,-98676,
20/11/02,08:41:00.40,-465908,39777,-97023,
20/11/02,08:41:00.41,-465981,39730,-98232,
20/11/02,08:41:00.42,-465681,39713,-97590,
20/11/02,08:41:00.43,-465268,39755,-96200,
20/11/02,08:41:00.44,-465071,39838,-95306,
20/11/02,08:41:00.45,-465096,39973,-95618,
20/11/02,08:41:00.46,-465357,40111,-95826,
20/11/02,08:41:00.47,-465673,40203,-96885,
20/11/02,08:41:00.48,-465973,40117,-96790,
20/11/02,08:41:00.49,-466051,39952,-96773,
20/11/02,08:41:00.50,-465596,39813,-97582,
20/11/02,08:41:00.51,-465096,39641,-97798,
20/11/02,08:41:00.52,-464938,39677,-97885,
20/11/02,08:41:00.53,-465210,39795,-99606,
20/11/02,08:41:00.54,-465552,39887,-97953,
20/11/02,08:41:00.55,-465660,40043,-96763,
20/11/02,08:41:00.56,-465631,40040,-96902,
20/11/02,08:41:00.57,-465431,40110,-97058,
20/11/02,08:41:00.58,-465495,40035,-96856,
20/11/02,08:41:00.59,-465546,39937,-94181,
20/11/02,08:41:00.60,-465482,39697,-94013,
20/11/02,08:41:00.61,-465535,39652,-93881,
20/11/02,08:41:00.62,-465716,39768,-95168,
20/11/02,08:41:00.63,-465721,39793,-95852,
20/11/02,08:41:00.64,-465218,39736,-95580,
20/11/02,08:41:00.65,-464883,39875,-94770,
20/11/02,08:41:00.66,-465090,40023,-94057,
20/11/02,08:41:00.67,-465507,39940,-95018,
20/11/02,08:41:00.68,-465610,39788,-96237,
20/11/02,08:41:00.69,-465556,39637,-96500,
20/11/02,08:41:00.70,-465462,39551,-96716,
20/11/02,08:41:00.71,-465392,39636,-96746,
20/11/02,08:41:00.72,-465478,39746,-94671,
20/11/02,08:41:00.73,-465605,39770,-93212,
20/11/02,08:41:00.74,-465581,39870,-93565,
20/11/02,08:41:00.75,-465565,39993,-94352,
20/11/02,08:41:00.76,-465607,40018,-93503,
20/11/02,08:41:00.77,-465470,40021,-92448,
20/11/02,08:41:00.78,-465273,39863,-93355,
20/11/02,08:41:00.79,-465088,39858,-95308,
20/11/02,08:41:00.80,-465342,39820,-96807,
20/11/02,08:41:00.81,-465763,39871,-96526,
20/11/02,08:41:00.82,-465987,39935,-95591,
20/11/02,08:41:00.83,-465790,39885,-95408,
20/11/02,08:41:00.84,-465496,39895,-95707,
20/11/02,08:41:00.85,-465332,39917,-94685,
20/11/02,08:41:00.86,-465213,40017,-93810,
20/11/02,08:41:00.87,-465195,39880,-94991,
20/11/02,08:41:00.88,-465352,39695,-94752,
20/11/02,08:41:00.89,-465622,39691,-94615,
20/11/02,08:41:00.90,-465580,39750,-94285,
20/11/02,08:41:00.91,-465477,39742,-92701,
20/11/02,08:41:00.92,-465470,39877,-90810,
20/11/02,08:41:00.93,-465396,40053,-89382,
20/11/02,08:41:00.94,-465470,40023,-89718,
20/11/02,08:41:00.95,-465765,40052,-91192,
20/11/02,08:41:00.96,-465852,40180,-92240,
20/11/02,08:41:00.97,-465392,40082,-90731,
20/11/02,08:41:00.98,-465086,39890,-90028,
20/11/02,08:41:00.99,-465097,39748,-91280,
20/11/02,08:41:01.00,-465476,39826,-93007,
20/11/02,08:41:01.01,-465740,39937,-92517,
20/11/02,08:41:01.02,-465627,39972,-92657,
20/11/02,08:41:01.03,-465568,39993,-91571,
20/11/02,08:41:01.04,-465682,40052,-91511,
20/11/02,08:41:01.05,-465535,40073,-92876,
20/11/02,08:41:01.06,-465312,39986,-92596,
20/11/02,08:41:01.07,-465220,39742,-93050,
20/11/02,08:41:01.08,-465396,39660,-93945,
20/11/02,08:41:01.09,-465480,39771,-93166,
20/11/02,08:41:01.10,-465432,39922,-90162,
20/11/02,08:41:01.11,-465436,39791,-90608,
20/11/02,08:41:01.12,-465646,39822,-90312,
20/11/02,08:41:01.13,-465606,39921,-92221,
20/11/02,08:41:01.14,-465472,39977,-92458,
20/11/02,08:41:01.15,-465416,39922,-90670,
20/11/02,08:41:01.16,-465323,39952,-90477,
20/11/02,08:41:01.17,-465160,39818,-90680,
20/11/02,08:41:01.18,-465226,39715,-91081,
20/11/02,08:41:01.19,-465555,39717,-89667,
20/11/02,08:41:01.20,-465696,39910,-89451,
20/11/02,08:41:01.21,-465585,39903,-87045,
20/11/02,08:41:01.22,-465488,39936,-89263,
20/11/02,08:41:01.23,-465537,39981,-89240,
20/11/02,08:41:01.24,-465632,39930,-87437,
20/11/02,08:41:01.25,-465445,39917,-88791,
20/11/02,08:41:01.26,-465201,39827,-92110,
20/11/02,08:41:01.27,-465251,39753,-90361,
20/11/02,08:41:01.28,-465540,39751,-89540,
20/11/02,08:41:01.29,-465597,39841,-90690,
20/11/02,08:41:01.30,-465466,39911,-90733,
20/11/02,08:41:01.31,-465283,39971,-92228,
20/11/02,08:41:01.32,-465296,39950,-91822,
20/11/02,08:41:01.33,-465555,40017,-92171,
20/11/02,08:41:01.34,-465690,40086,-91297,
20/11/02,08:41:01.35,-465407,39995,-92170,
20/11/02,08:41:01.36,-465246,39805,-90730,
20/11/02,08:41:01.37,-465271,39816,-89342,
20/11/02,08:41:01.38,-465260,39760,-91061,
20/11/02,08:41:01.39,-465148,39760,-91380,
20/11/02,08:41:01.40,-465255,40082,-90428,
20/11/02,08:41:01.41,-465367,40223,-90235,
20/11/02,08:41:01.42,-465476,40068,-89652,
20/11/02,08:41:01.43,-465682,39900,-88710,
20/11/02,08:41:01.44,-465627,40003,-89628,
20/11/02,08:41:01.45,-465297,40018,-89512,
20/11/02,08:41:01.46,-465088,39948,-88463,
20/11/02,08:41:01.47,-465420,39876,-89723,
20/11/02,08:41:01.48,-465758,39795,-89650,
20/11/02,08:41:01.49,-465561,39907,-88060,
20/11/02,08:41:01.50,-465188,40023,-86882,
20/11/02,08:41:01.51,-465037,40091,-87387,
20/11/02,08:41:01.52,-465132,39980,-87575,
20/11/02,08:41:01.53,-465175,39976,-87261,
20/11/02,08:41:01.54,-465421,39945,-87338,
20/11/02,08:41:01.55,-465728,39895,-87548,
20/11/02,08:41:01.56,-465795,39918,-87470,
20/11/02,08:41:01.57,-465488,39902,-87235,
20/11/02,08:41:01.58,-465208,39860,-86737,
20/11/02,08:41:01.59,-465123,39851,-87852,
20/11/02,08:41:01.60,-465166,39947,-89592,
20/11/02,08:41:01.61,-465403,40032,-90023,
20/11/02,08:41:01.62,-465583,40012,-89680,
20/11/02,08:41:01.63,-465618,40052,-90702,
20/11/02,08:41:01.64,-465601,40081,-90933,
20/11/02,08:41:01.65,-465362,40036,-91330,
20/11/02,08:41:01.66,-465060,39922,-90378,
20/11/02,08:41:01.67,-465030,39726,-89748,
20/11/02,08:41:01.68,-465282,39786,-87415,
20/11/02,08:41:01.69,-465573,40005,-87886,
20/11/02,08:41:01.70,-465722,40096,-90115,
20/11/02,08:41:01.71,-465448,40028,-91746,
20/11/02,08:41:01.72,-465283,40096,-90895,
20/11/02,08:41:01.73,-465302,40147,-87706,
20/11/02,08:41:01.74,-465557,40187,-87482,
20/11/02,08:41:01.75,-465800,40100,-87320,
20/11/02,08:41:01.76,-465615,39961,-84990,
20/11/02,08:41:01.77,-465253,39782,-84993,
20/11/02,08:41:01.78,-464976,39721,-85718,
20/11/02,08:41:01.79,-464935,39822,-87713,
20/11/02,08:41:01.80,-465332,39832,-89037,
20/11/02,08:41:01.81,-465685,39903,-90832,
20/11/02,08:41:01.82,-465728,39991,-90763,
20/11/02,08:41:01.83,-465665,40091,-91430,
20/11/02,08:41:01.84,-465661,40047,-92267,
20/11/02,08:41:01.85,-465372,40047,-89305,
20/11/02,08:41:01.86,-465052,39877,-89321,
20/11/02,08:41:01.87,-465175,39772,-89162,
20/11/02,08:41:01.88,-465716,39796,-90045,
20/11/02,08:41:01.89,-465883,39893,-91910,
20/11/02,08:41:01.90,-465568,39958,-91180,
20/11/02,08:41:01.91,-465328,39978,-89902,
20/11/02,08:41:01.92,-465136,40003,-88740,
20/11/02,08:41:01.93,-464931,39963,-89602,
20/11/02,08:41:01.94,-465081,40017,-91761,
20/11/02,08:41:01.95,-465656,39935,-92287,
20/11/02,08:41:01.96,-465985,39800,-90921,
20/11/02,08:41:01.97,-465825,39657,-88558,
20/11/02,08:41:01.98,-465417,39602,-86826,
20/11/02,08:41:01.99,-465307,39622,-87748,
20/11/02,08:41:02.00,-465213,39773,-87577,
20/11/02,08:41:02.01,-465422,39910,-89608,
20/11/02,08:41:02.02,-465533,40127,-91123,
20/11/02,08:41:02.03,-465377,40100,-89110,
20/11/02,08:41:02.04,-465127,40048,-86876,
20/11/02,08:41:02.05,-465325,40025,-85267,
20/11/02,08:41:02.06,-465605,40001,-85046,
20/11/02,08:41:02.07,-465721,39710,-86205,
20/11/02,08:41:02.08,-465553,39526,-85076,
20/11/02,08:41:02.09,-465401,39775,-83897,
20/11/02,08:41:02.10,-465415,39982,-84897,
20/11/02,08:41:02.11,-465462,39980,-85991,
20/11/02,08:41:02.12,-465350,40007,-86827,
20/11/02,08:41:02.13,-465353,40027,-87527,
20/11/02,08:41:02.14,-465353,39970,-88998,
20/11/02,08:41:02.15,-465462,39811,-88056,
20/11/02,08:41:02.16,-465458,39631,-87043,
20/11/02,08:41:02.17,-465320,39546,-83968,
20/11/02,08:41:02.18,-465171,39623,-83355,
20/11/02,08:41:02.19,-465295,39765,-84180,
20/11/02,08:41:02.20,-465638,39765,-85843,
20/11/02,08:41:02.21,-465656,39842,-87622,
20/11/02,08:41:02.22,-465386,40033,-88352,
20/11/02,08:41:02.23,-465345,40207,-88680,
20/11/02,08:41:02.24,-465511,40091,-88547,
20/11/02,08:41:02.25,-465648,39871,-89740,
20/11/02,08:41:02.26,-465551,39792,-88226,
20/11/02,08:41:02.27,-465208,39817,-87423,
20/11/02,08:41:02.28,-464918,39860,-89020,
20/11/02,08:41:02.29,-464948,39860,-89420,
20/11/02,08:41:02.30,-465253,39982,-89402,
20/11/02,08:41:02.31,-465515,40077,-88343,
20/11/02,08:41:02.32,-465673,40002,-88003,
20/11/02,08:41:02.33,-465596,40028,-87670,
20/11/02,08:41:02.34,-465488,40082,-88991,
20/11/02,08:41:02.35,-465313,40070,-89056,
20/11/02,08:41:02.36,-465281,39852,-88418,
20/11/02,08:41:02.37,-465360,39605,-89155,
20/11/02,08:41:02.38,-465517,39611,-90196,
20/11/02,08:41:02.39,-465406,39742,-89272,
20/11/02,08:41:02.40,-465323,39815,-88255,
20/11/02,08:41:02.41,-465302,39975,-87795,
20/11/02,08:41:02.42,-465440,40107,-89715,
20/11/02,08:41:02.43,-465335,40207,-91863,
20/11/02,08:41:02.44,-465197,40002,-91507,
20/11/02,08:41:02.45,-465241,39728,-90168,
20/11/02,08:41:02.46,-465473,39601,-86106,
20/11/02,08:41:02.47,-465612,39652,-84890,
20/11/02,08:41:02.48,-465492,39683,-88291,
20/11/02,08:41:02.49,-465338,39843,-90217,
20/11/02,08:41:02.50,-465137,40017,-90417,
20/11/02,08:41:02.51,-465082,40162,-88217,
20/11/02,08:41:02.52,-465235,40235,-88420,
20/11/02,08:41:02.53,-465363,40218,-87263,
20/11/02,08:41:02.54,-465376,40175,-88326,
20/11/02,08:41:02.55,-465485,39902,-89435,
20/11/02,08:41:02.56,-465430,39692,-89362,
20/11/02,08:41:02.57,-465506,39656,-88181,
20/11/02,08:41:02.58,-465380,39685,-88112,
20/11/02,08:41:02.59,-465292,39782,-89515,
20/11/02,08:41:02.60,-465307,39942,-88910,
20/11/02,08:41:02.61,-465386,39936,-89468,
20/11/02,08:41:02.62,-465312,39891,-91677,
20/11/02,08:41:02.63,-465336,39906,-92361,
20/11/02,08:41:02.64,-465452,39848,-90545,
20/11/02,08:41:02.65,-465472,39766,-89896,
20/11/02,08:41:02.66,-465350,39593,-88543,
20/11/02,08:41:02.67,-465432,39598,-89773,
20/11/02,08:41:02.68,-465447,39711,-91672,
20/11/02,08:41:02.69,-465287,39712,-88456,
20/11/02,08:41:02.70,-465092,39905,-87272,
20/11/02,08:41:02.71,-465121,39953,-85545,
20/11/02,08:41:02.72,-465312,39932,-88265,
20/11/02,08:41:02.73,-465573,39807,-89500,
20/11/02,08:41:02.74,-465723,39763,-93067,
20/11/02,08:41:02.75,-465823,39800,-94310,
20/11/02,08:41:02.76,-465640,39765,-94252,
20/11/02,08:41:02.77,-465282,39693,-92662,
20/11/02,08:41:02.78,-464950,39670,-93380,
20/11/02,08:41:02.79,-464943,39746,-94005,
20/11/02,08:41:02.80,-465377,39755,-94187,
20/11/02,08:41:02.81,-465735,39865,-92196,
20/11/02,08:41:02.82,-465710,39923,-90283,
20/11/02,08:41:02.83,-465601,39937,-92745,
20/11/02,08:41:02.84,-465367,39815,-94922,
20/11/02,08:41:02.85,-465283,39768,-93212,
20/11/02,08:41:02.86,-465420,39826,-92773,
20/11/02,08:41:02.87,-465488,39875,-94092,
20/11/02,08:41:02.88,-465325,39777,-93145,
20/11/02,08:41:02.89,-465256,39768,-94292,
20/11/02,08:41:02.90,-465287,39840,-93840,
20/11/02,08:41:02.91,-465301,39830,-92147,
20/11/02,08:41:02.92,-465257,39935,-92395,
20/11/02,08:41:02.93,-465337,39916,-90176,
20/11/02,08:41:02.94,-465322,39747,-92087,
20/11/02,08:41:02.95,-465268,39758,-92921,
20/11/02,08:41:02.96,-465323,39852,-92027,
20/11/02,08:41:02.97,-465452,39913,-91853,
20/11/02,08:41:02.98,-465498,39901,-92167,
20/11/02,08:41:02.99,-465437,39923,-92388,
20/11/02,08:41:03.00,-465288,39821,-91967,
20/11/02,08:41:03.01,-465352,39855,-92483,
20/11/02,08:41:03.02,-465318,39901,-93220,
20/11/02,08:41:03.03,-465308,40037,-93451,
20/11/02,08:41:03.04,-465371,39891,-94286,
20/11/02,08:41:03.05,-465482,39843,-93280,
20/11/02,08:41:03.06,-465453,39781,-93026,
20/11/02,08:41:03.07,-465205,39766,-93027,
20/11/02,08:41:03.08,-465195,39723,-91987,
20/11/02,08:41:03.09,-465526,39718,-92628,
20/11/02,08:41:03.10,-465611,39861,-93763,
20/11/02,08:41:03.11,-465632,39993,-92822,
20/11/02,08:41:03.12,-465618,40002,-92307,
20/11/02,08:41:03.13,-465438,39831,-92520,
20/11/02,08:41:03.14,-465082,39668,-92021,
20/11/02,08:41:03.15,-465000,39626,-91635,
20/11/02,08:41:03.16,-465220,39785,-90621,
20/11/02,08:41:03.17,-465377,39715,-91898,
20/11/02,08:41:03.18,-465252,39631,-91153,
20/11/02,08:41:03.19,-465286,39807,-93321,
20/11/02,08:41:03.20,-465581,39982,-93207,
20/11/02,08:41:03.21,-465688,40032,-92196,
20/11/02,08:41:03.22,-465542,39995,-94035,
20/11/02,08:41:03.23,-465463,39743,-93605,
20/11/02,08:41:03.24,-465488,39652,-92252,
20/11/02,08:41:03.25,-465438,39767,-91051,
20/11/02,08:41:03.26,-465298,39733,-91077,
20/11/02,08:41:03.27,-465186,39646,-90681,
20/11/02,08:41:03.28,-465230,39746,-89582,
20/11/02,08:41:03.29,-465195,39826,-90112,
20/11/02,08:41:03.30,-465400,39886,-90947,
20/11/02,08:41:03.31,-465655,39927,-90485,
20/11/02,08:41:03.32,-465750,39970,-91985,
20/11/02,08:41:03.33,-465541,39866,-91092,
20/11/02,08:41:03.34,-465305,39872,-91528,
20/11/02,08:41:03.35,-465267,39898,-93795,
20/11/02,08:41:03.36,-465382,39953,-92571,
20/11/02,08:41:03.37,-465328,39893,-92316,
20/11/02,08:41:03.38,-465351,39911,-92543,
20/11/02,08:41:03.39,-465250,39796,-92701,
20/11/02,08:41:03.40,-465241,39857,-93243,
20/11/02,08:41:03.41,-465357,39957,-91277,
20/11/02,08:41:03.42,-465515,40086,-92182,
20/11/02,08:41:03.43,-465600,39977,-90250,
20/11/02,08:41:03.44,-465643,39713,-88596,
20/11/02,08:41:03.45,-465677,39650,-88513,
20/11/02,08:41:03.46,-465501,39701,-89782,
20/11/02,08:41:03.47,-465382,39716,-88781,
20/11/02,08:41:03.48,-465286,39750,-88667,
20/11/02,08:41:03.49,-465352,39878,-90215,
20/11/02,08:41:03.50,-465480,39972,-91000,
20/11/02,08:41:03.51,-465595,40020,-89977,
20/11/02,08:41:03.52,-465638,39988,-88363,
20/11/02,08:41:03.53,-465673,39982,-87551,
20/11/02,08:41:03.54,-465496,39943,-88486,
20/11/02,08:41:03.55,-465407,39913,-88018,
20/11/02,08:41:03.56,-465307,39735,-87046,
20/11/02,08:41:03.57,-465310,39747,-86591,
20/11/02,08:41:03.58,-465298,39863,-87627,
20/11/02,08:41:03.59,-465391,39867,-87255,
20/11/02,08:41:03.60,-465516,39800,-87805,
20/11/02,08:41:03.61,-465552,39936,-88700,
20/11/02,08:41:03.62,-465338,39895,-88410,
20/11/02,08:41:03.63,-465227,39986,-89552,
20/11/02,08:41:03.64,-465377,39885,-88237,
20/11/02,08:41:03.65,-465681,39891,-86732,
20/11/02,08:41:03.66,-465656,39875,-86465,
20/11/02,08:41:03.67,-465600,39862,-86027,
20/11/02,08:41:03.68,-465482,39853,-84998,
20/11/02,08:41:03.69,-465242,39770,-85101,
20/11/02,08:41:03.70,-465056,39873,-87008,
20/11/02,08:41:03.71,-465031,39850,-86942,
20/11/02,08:41:03.72,-465308,39911,-85807,
20/11/02,08:41:03.73,-465493,39920,-84061,
20/11/02,08:41:03.74,-465573,39905,-85250,
20/11/02,08:41:03.75,-465491,39822,-83853,
20/11/02,08:41:03.76,-465475,39782,-83882,
20/11/02,08:41:03.77,-465282,39803,-85455,
20/11/02,08:41:03.78,-465245,39850,-85015,
20/11/02,08:41:03.79,-465416,39875,-83015,
20/11/02,08:41:03.80,-465506,39873,-82810,
20/11/02,08:41:03.81,-465278,39863,-86865,
20/11/02,08:41:03.82,-465066,39870,-85800,
20/11/02,08:41:03.83,-465203,39922,-84393,
20/11/02,08:41:03.84,-465337,39883,-84422,
20/11/02,08:41:03.85,-465370,39871,-84426,
20/11/02,08:41:03.86,-465585,39796,-86541,
20/11/02,08:41:03.87,-465723,39785,-86616,
20/11/02,08:41:03.88,-465542,39766,-86607,
20/11/02,08:41:03.89,-465182,39802,-86148,
20/11/02,08:41:03.90,-465081,39845,-86885,
20/11/02,08:41:03.91,-465313,39907,-87835,
20/11/02,08:41:03.92,-465510,39948,-85411,
20/11/02,08:41:03.93,-465517,40036,-82697,
20/11/02,08:41:03.94,-465323,40057,-84896,
20/11/02,08:41:03.95,-465191,40028,-87566,
20/11/02,08:41:03.96,-465248,39920,-87823,
20/11/02,08:41:03.97,-465315,39837,-87733,
20/11/02,08:41:03.98,-465417,39815,-87118,
20/11/02,08:41:03.99,-465518,39863,-88648,
20/11/02,08:41:04.00,-465572,39945,-90366,
20/11/02,08:41:04.01,-465351,39913,-87900,
20/11/02,08:41:04.02,-465178,39892,-87073,
20/11/02,08:41:04.03,-465170,39973,-89313,
20/11/02,08:41:04.04,-465141,39977,-87158,
20/11/02,08:41:04.05,-465116,39861,-88308,
20/11/02,08:41:04.06,-465338,39741,-89375,
20/11/02,08:41:04.07,-465621,39703,-90412,
20/11/02,08:41:04.08,-465722,39885,-91943,
20/11/02,08:41:04.09,-465487,39895,-92990,
20/11/02,08:41:04.10,-465223,39767,-92002,
20/11/02,08:41:04.11,-465167,39936,-90306,
20/11/02,08:41:04.12,-465238,40201,-89993,
20/11/02,08:41:04.13,-465186,40293,-92248,
20/11/02,08:41:04.14,-465181,40042,-92555,
20/11/02,08:41:04.15,-465362,39858,-94266,
20/11/02,08:41:04.16,-465623,39785,-92425,
20/11/02,08:41:04.17,-465587,39793,-91223,
20/11/02,08:41:04.18,-465557,39867,-91010,
20/11/02,08:41:04.19,-465512,39800,-90545,
20/11/02,08:41:04.20,-465310,39822,-89377,
20/11/02,08:41:04.21,-465351,39945,-87810,
20/11/02,08:41:04.22,-465451,40013,-88423,
20/11/02,08:41:04.23,-465466,40111,-89661,
20/11/02,08:41:04.24,-465501,39993,-90147,
20/11/02,08:41:04.25,-465505,39883,-90126,
20/11/02,08:41:04.26,-465355,39773,-88886,
20/11/02,08:41:04.27,-465293,39718,-89517,
20/11/02,08:41:04.28,-465290,39758,-90606,
20/11/02,08:41:04.29,-465402,39791,-89983,
20/11/02,08:41:04.30,-465568,39851,-91895,
20/11/02,08:41:04.31,-465688,39938,-91647,
20/11/02,08:41:04.32,-465462,40113,-90771,
20/11/02,08:41:04.33,-465217,40075,-89731,
20/11/02,08:41:04.34,-465355,39970,-90061,
20/11/02,08:41:04.35,-465470,39852,-91650,
20/11/02,08:41:04.36,-465486,39890,-91290,
20/11/02,08:41:04.37,-465371,39882,-92255,
20/11/02,08:41:04.38,-465300,39751,-93480,
20/11/02,08:41:04.39,-465291,39825,-91660,
20/11/02,08:41:04.40,-465250,39748,-90515,
20/11/02,08:41:04.41,-465232,39817,-91755,
20/11/02,08:41:04.42,-465368,39902,-89926,
20/11/02,08:41:04.43,-465622,39953,-90737,
20/11/02,08:41:04.44,-465846,39930,-90517,
20/11/02,08:41:04.45,-465857,39962,-89282,
20/11/02,08:41:04.46,-465582,39850,-90435,
20/11/02,08:41:04.47,-465262,39906,-90007,
20/11/02,08:41:04.48,-464956,39857,-90597,
20/11/02,08:41:04.49,-464963,39726,-91278,
20/11/02,08:41:04.50,-465182,39740,-91295,
20/11/02,08:41:04.51,-465435,39781,-92931,
20/11/02,08:41:04.52,-465631,39936,-93386,
20/11/02,08:41:04.53,-465691,39961,-94405,
20/11/02,08:41:04.54,-465676,39898,-93262,
20/11/02,08:41:04.55,-465540,39842,-92556,
20/11/02,08:41:04.56,-465440,39793,-93441,
20/11/02,08:41:04.57,-465407,39861,-93287,
20/11/02,08:41:04.58,-465452,39821,-92880,
20/11/02,08:41:04.59,-465416,39838,-90571,
20/11/02,08:41:04.60,-465343,39802,-89951,
20/11/02,08:41:04.61,-465380,39912,-91338,
20/11/02,08:41:04.62,-465491,39955,-93420,
20/11/02,08:41:04.63,-465545,40102,-94565,
20/11/02,08:41:04.64,-465362,40045,-96431,
20/11/02,08:41:04.65,-465356,39988,-95823,
20/11/02,08:41:04.66,-465395,39935,-94852,
20/11/02,08:41:04.67,-465398,39920,-93036,
20/11/02,08:41:04.68,-465457,39776,-92567,
20/11/02,08:41:04.69,-465555,39730,-94388,
20/11/02,08:41:04.70,-465495,39750,-93497,
20/11/02,08:41:04.71,-465487,39987,-92807,
20/11/02,08:41:04.72,-465365,40095,-94991,
20/11/02,08:41:04.73,-465253,39978,-94972,
20/11/02,08:41:04.74,-465193,39933,-94488,
20/11/02,08:41:04.75,-465395,39902,-95540,
20/11/02,08:41:04.76,-465823,39922,-94732,
20/11/02,08:41:04.77,-465720,39932,-93616,
20/11/02,08:41:04.78,-465410,39833,-93693,
20/11/02,08:41:04.79,-465146,39810,-92386,
20/11/02,08:41:04.80,-465188,39762,-91020,
20/11/02,08:41:04.81,-465391,39833,-92992,
20/11/02,08:41:04.82,-465563,39933,-92613,
20/11/02,08:41:04.83,-465656,39928,-92327,
20/11/02,08:41:04.84,-465587,39906,-92200,
20/11/02,08:41:04.85,-465572,39901,-92587,
20/11/02,08:41:04.86,-465633,39797,-93377,
20/11/02,08:41:04.87,-465611,39798,-92476,
20/11/02,08:41:04.88,-465397,39831,-92767,
20/11/02,08:41:04.89,-465315,39752,-93255,
20/11/02,08:41:04.90,-465260,39782,-92108,
20/11/02,08:41:04.91,-465147,39870,-93616,
20/11/02,08:41:04.92,-465250,39983,-94052,
20/11/02,08:41:04.93,-465423,40016,-94407,
20/11/02,08:41:04.94,-465676,39971,-94388,
20/11/02,08:41:04.95,-465716,39831,-92923,
20/11/02,08:41:04.96,-465492,39680,-92276,
20/11/02,08:41:04.97,-465243,39688,-94265,
20/11/02,08:41:04.98,-465238,39738,-94110,
20/11/02,08:41:04.99,-465310,39740,-93535,
20/11/02,08:41:05.00,-465423,39760,-94543,
20/11/02,08:41:05.01,-465453,39723,-92792,
20/11/02,08:41:05.02,-465365,39817,-93776,
20/11/02,08:41:05.03,-465245,39917,-94350,
20/11/02,08:41:05.04,-465090,39935,-94925,
20/11/02,08:41:05.05,-465206,39808,-94071,
20/11/02,08:41:05.06,-465553,39802,-95053,
20/11/02,08:41:05.07,-465736,39736,-95185,
20/11/02,08:41:05.08,-465780,39750,-94247,
20/11/02,08:41:05.09,-465510,39807,-94577,
20/11/02,08:41:05.10,-465182,39857,-95383,
20/11/02,08:41:05.11,-465093,39832,-96732,
20/11/02,08:41:05.12,-465111,39882,-95946,
20/11/02,08:41:05.13,-465477,39851,-96370,
20/11/02,08:41:05.14,-465655,39890,-96060,
20/11/02,08:41:05.15,-465473,39901,-94882,
20/11/02,08:41:05.16,-465272,39758,-95613,
20/11/02,08:41:05.17,-465086,39662,-95940,
20/11/02,08:41:05.18,-465176,39706,-96861,
20/11/02,08:41:05.19,-465283,39760,-96196,
20/11/02,08:41:05.20,-465366,39747,-95693,
20/11/02,08:41:05.21,-465567,39756,-96515,
20/11/02,08:41:05.22,-465473,39895,-96768,
20/11/02,08:41:05.23,-465326,39941,-94406,
20/11/02,08:41:05.24,-465250,39897,-91972,
20/11/02,08:41:05.25,-465305,39807,-91625,
20/11/02,08:41:05.26,-465473,39788,-92770,
20/11/02,08:41:05.27,-465552,39800,-93656,
20/11/02,08:41:05.28,-465536,39867,-93522,
20/11/02,08:41:05.29,-465458,39936,-92747,
20/11/02,08:41:05.30,-465232,40000,-92960,
20/11/02,08:41:05.31,-465188,39926,-92895,
20/11/02,08:41:05.32,-465208,39868,-93396,
