#dir	N-S	E-W	U-D	
#ch	f048	f049	f04a	
#unit	gal	gal	gal	
#const	4280	4280	4280	
20/10/13 16:10:00.00	25701	65715	503763	
20/10/13 16:10:00.01	25902	65696	504472	
20/10/13 16:10:00.02	25887	65793	504338	
20/10/13 16:10:00.03	25673	65672	503482	
20/10/13 16:10:00.04	25406	65660	503076	
20/10/13 16:10:00.05	25425	65785	502510	
20/10/13 16:10:00.06	25775	65796	502228	
20/10/13 16:10:00.07	26027	65917	502983	
20/10/13 16:10:00.08	25800	65922	504338	
20/10/13 16:10:00.09	25451	65736	504826	
20/10/13 16:10:00.10	25253	65681	504145	
20/10/13 16:10:00.11	25530	65775	502785	
20/10/13 16:10:00.12	25970	65871	502181	
20/10/13 16:10:00.13	25937	65740	502805	
20/10/13 16:10:00.14	25600	65632	503975	
20/10/13 16:10:00.15	25192	65638	504521	
20/10/13 16:10:00.16	25235	65641	503317	
20/10/13 16:10:00.17	25492	65737	502512	
20/10/13 16:10:00.18	25616	65865	503156	
20/10/13 16:10:00.19	25598	65808	503731	
20/10/13 16:10:00.20	25548	65721	504041	
20/10/13 16:10:00.21	25512	65560	503741	
20/10/13 16:10:00.22	25428	65690	503131	
20/10/13 16:10:00.23	25323	65833	502888	
20/10/13 16:10:00.24	25332	65901	502717	
20/10/13 16:10:00.25	25672	65890	502987	
20/10/13 16:10:00.26	25891	65808	503451	
20/10/13 16:10:00.27	25668	65671	504058	
20/10/13 16:10:00.28	25312	65713	504662	
20/10/13 16:10:00.29	25266	65876	504207	
20/10/13 16:10:00.30	25552	65907	502558	
20/10/13 16:10:00.31	25758	65870	501411	
20/10/13 16:10:00.32	25801	65617	502201	
20/10/13 16:10:00.33	25493	65542	504178	
20/10/13 16:10:00.34	25210	65656	505058	
20/10/13 16:10:00.35	25237	65806	504083	
20/10/13 16:10:00.36	25640	65960	502885	
20/10/13 16:10:00.37	26017	65867	502441	
20/10/13 16:10:00.38	25955	65761	502787	
20/10/13 16:10:00.39	25542	65652	503416	
20/10/13 16:10:00.40	25292	65380	503975	
20/10/13 16:10:00.41	25361	65520	503671	
20/10/13 16:10:00.42	25546	65682	503146	
20/10/13 16:10:00.43	25660	65791	502868	
20/10/13 16:10:00.44	25845	65943	502916	
20/10/13 16:10:00.45	25820	65926	503058	
20/10/13 16:10:00.46	25407	65687	503711	
20/10/13 16:10:00.47	25167	65521	504231	
20/10/13 16:10:00.48	25401	65500	503790	
20/10/13 16:10:00.49	25660	65622	502441	
20/10/13 16:10:00.50	25773	65848	501638	
20/10/13 16:10:00.51	25793	65941	502316	
20/10/13 16:10:00.52	25753	65892	504057	
20/10/13 16:10:00.53	25650	65728	504967	
20/10/13 16:10:00.54	25396	65577	504808	
20/10/13 16:10:00.55	25301	65541	503055	
20/10/13 16:10:00.56	25381	65613	501627	
20/10/13 16:10:00.57	25590	65875	501848	
20/10/13 16:10:00.58	25652	65902	502830	
20/10/13 16:10:00.59	25573	65865	504162	
20/10/13 16:10:00.60	25518	65666	504435	
20/10/13 16:10:00.61	25392	65488	504550	
20/10/13 16:10:00.62	25325	65627	503307	
20/10/13 16:10:00.63	25637	65835	502257	
20/10/13 16:10:00.64	25658	65977	502400	
20/10/13 16:10:00.65	25557	65802	502893	
20/10/13 16:10:00.66	25552	65580	503632	
20/10/13 16:10:00.67	25663	65555	503910	
20/10/13 16:10:00.68	25607	65677	503391	
20/10/13 16:10:00.69	25630	65750	503150	
20/10/13 16:10:00.70	25426	65843	502826	
20/10/13 16:10:00.71	25256	65888	503512	
20/10/13 16:10:00.72	25341	65906	503841	
20/10/13 16:10:00.73	25717	65763	503507	
20/10/13 16:10:00.74	25953	65671	502508	
20/10/13 16:10:00.75	25805	65558	502336	
20/10/13 16:10:00.76	25422	65673	502970	
20/10/13 16:10:00.77	25087	65877	503590	
20/10/13 16:10:00.78	25255	65927	503921	
20/10/13 16:10:00.79	25686	65890	503930	
20/10/13 16:10:00.80	26020	65718	503563	
20/10/13 16:10:00.81	25927	65593	502791	
20/10/13 16:10:00.82	25675	65511	502165	
20/10/13 16:10:00.83	25268	65500	502405	
