#dir	N-S	E-W	U-D	
#ch	f050	f051	f052	
#unit	gal	gal	gal	
#const	4280	4280	4280	
19/12/04 22:22:00.00	-182977	306443	87948	
19/12/04 22:22:00.01	-182858	306408	88273	
19/12/04 22:22:00.02	-182691	306343	88003	
19/12/04 22:22:00.03	-182900	306185	87391	
19/12/04 22:22:00.04	-183081	306082	86626	
19/12/04 22:22:00.05	-183025	306137	86895	
19/12/04 22:22:00.06	-182863	306198	87826	
19/12/04 22:22:00.07	-182882	306302	87995	
19/12/04 22:22:00.08	-183015	306310	88553	
19/12/04 22:22:00.09	-182963	306247	87043	
19/12/04 22:22:00.10	-182841	306283	86717	
19/12/04 22:22:00.11	-182868	306171	88397	
19/12/04 22:22:00.12	-182916	306153	88362	
19/12/04 22:22:00.13	-183070	306137	87006	
19/12/04 22:22:00.14	-182958	306186	86333	
19/12/04 22:22:00.15	-182960	306248	87546	
19/12/04 22:22:00.16	-182991	306220	87768	
19/12/04 22:22:00.17	-182811	306170	87841	
19/12/04 22:22:00.18	-182740	306030	89076	
19/12/04 22:22:00.19	-182978	306046	88238	
19/12/04 22:22:00.20	-183275	306136	86648	
19/12/04 22:22:00.21	-183172	306251	86825	
19/12/04 22:22:00.22	-182801	306142	87416	
19/12/04 22:22:00.23	-182901	306132	87208	
19/12/04 22:22:00.24	-183048	306163	86846	
19/12/04 22:22:00.25	-182848	306262	87843	
19/12/04 22:22:00.26	-182598	306331	88651	
19/12/04 22:22:00.27	-182505	306303	88842	
19/12/04 22:22:00.28	-182802	306411	88280	
19/12/04 22:22:00.29	-183052	306318	87128	
19/12/04 22:22:00.30	-183028	306171	86646	
19/12/04 22:22:00.31	-182957	306065	86183	
19/12/04 22:22:00.32	-183015	306188	86245	
19/12/04 22:22:00.33	-183023	306381	88445	
19/12/04 22:22:00.34	-182597	306475	90447	
19/12/04 22:22:00.35	-182603	306285	88711	
19/12/04 22:22:00.36	-182891	306080	86693	
19/12/04 22:22:00.37	-183020	306022	86480	
19/12/04 22:22:00.38	-183033	306062	87062	
19/12/04 22:22:00.39	-182957	306133	87965	
19/12/04 22:22:00.40	-182797	306391	87910	
19/12/04 22:22:00.41	-182830	306512	87462	
19/12/04 22:22:00.42	-182788	306525	87432	
19/12/04 22:22:00.43	-182852	306256	88031	
19/12/04 22:22:00.44	-182850	306037	87551	
19/12/04 22:22:00.45	-182806	305988	87402	
19/12/04 22:22:00.46	-182905	306075	88078	
19/12/04 22:22:00.47	-182987	306280	87750	
19/12/04 22:22:00.48	-182937	306542	87747	
19/12/04 22:22:00.49	-182960	306470	87297	
19/12/04 22:22:00.50	-182883	306312	87227	
19/12/04 22:22:00.51	-182876	306108	87833	
19/12/04 22:22:00.52	-182685	306145	87413	
19/12/04 22:22:00.53	-182608	306212	87565	
19/12/04 22:22:00.54	-182606	306290	88151	
19/12/04 22:22:00.55	-182867	306263	88255	
19/12/04 22:22:00.56	-182915	306261	87998	
19/12/04 22:22:00.57	-182826	306280	87523	
19/12/04 22:22:00.58	-182778	306231	86398	
19/12/04 22:22:00.59	-182745	306405	86620	
19/12/04 22:22:00.60	-182625	306290	87666	
19/12/04 22:22:00.61	-182602	306198	88653	
19/12/04 22:22:00.62	-182635	306063	89195	
19/12/04 22:22:00.63	-182692	306135	88118	
19/12/04 22:22:00.64	-182958	306288	86428	
19/12/04 22:22:00.65	-183098	306320	86377	
19/12/04 22:22:00.66	-183126	306390	87300	
19/12/04 22:22:00.67	-183020	306392	87851	
19/12/04 22:22:00.68	-182563	306370	87958	
19/12/04 22:22:00.69	-182376	306238	88768	
