#dir	N-S	E-W	U-D	
#ch	f044	f045	f046	
#unit	gal	gal	gal	
#const	4280	4280	4280	
19/12/04 22:22:00.00	-229022	612355	117270	
19/12/04 22:22:00.01	-229018	612260	117082	
19/12/04 22:22:00.02	-228973	612377	117560	
19/12/04 22:22:00.03	-228850	612432	117535	
19/12/04 22:22:00.04	-228935	612433	117511	
19/12/04 22:22:00.05	-228950	612350	117033	
19/12/04 22:22:00.06	-229051	612453	117385	
19/12/04 22:22:00.07	-229137	612543	117703	
19/12/04 22:22:00.08	-229013	612481	117280	
19/12/04 22:22:00.09	-228961	612373	117403	
19/12/04 22:22:00.10	-228916	612347	117302	
19/12/04 22:22:00.11	-228991	612431	117516	
19/12/04 22:22:00.12	-229032	612348	117146	
19/12/04 22:22:00.13	-229228	612457	117347	
19/12/04 22:22:00.14	-229118	612332	117391	
19/12/04 22:22:00.15	-229005	612252	117230	
19/12/04 22:22:00.16	-229066	612366	117561	
19/12/04 22:22:00.17	-228917	612426	117721	
19/12/04 22:22:00.18	-229045	612477	117415	
19/12/04 22:22:00.19	-229092	612422	117371	
19/12/04 22:22:00.20	-229023	612366	117273	
19/12/04 22:22:00.21	-229093	612333	117502	
19/12/04 22:22:00.22	-229088	612327	117362	
19/12/04 22:22:00.23	-229100	612372	117428	
19/12/04 22:22:00.24	-229087	612432	117421	
19/12/04 22:22:00.25	-229105	612385	117665	
19/12/04 22:22:00.26	-229036	612285	117481	
19/12/04 22:22:00.27	-228878	612205	117543	
19/12/04 22:22:00.28	-229068	612213	117381	
19/12/04 22:22:00.29	-228985	612145	117240	
19/12/04 22:22:00.30	-229037	612268	117192	
19/12/04 22:22:00.31	-229071	612271	117731	
19/12/04 22:22:00.32	-229080	612122	117353	
19/12/04 22:22:00.33	-229170	612203	117165	
19/12/04 22:22:00.34	-228975	612288	117392	
19/12/04 22:22:00.35	-228960	612243	117510	
19/12/04 22:22:00.36	-228971	612206	117706	
19/12/04 22:22:00.37	-228908	612261	117230	
19/12/04 22:22:00.38	-228926	612287	117370	
19/12/04 22:22:00.39	-229068	612268	117663	
19/12/04 22:22:00.40	-228937	612273	117041	
19/12/04 22:22:00.41	-229040	612168	117248	
19/12/04 22:22:00.42	-229058	612246	117587	
19/12/04 22:22:00.43	-228947	612263	117293	
19/12/04 22:22:00.44	-229145	612271	117553	
19/12/04 22:22:00.45	-229011	612261	117106	
19/12/04 22:22:00.46	-229065	612373	117630	
19/12/04 22:22:00.47	-229122	612327	117610	
19/12/04 22:22:00.48	-229160	612216	117225	
19/12/04 22:22:00.49	-229170	612187	116841	
19/12/04 22:22:00.50	-229057	612405	117708	
19/12/04 22:22:00.51	-229000	612387	117651	
19/12/04 22:22:00.52	-228985	612231	117032	
19/12/04 22:22:00.53	-229283	612296	117363	
19/12/04 22:22:00.54	-229056	612327	117413	
19/12/04 22:22:00.55	-228840	612325	117598	
19/12/04 22:22:00.56	-228976	612308	117358	
19/12/04 22:22:00.57	-229061	612303	116892	
19/12/04 22:22:00.58	-229180	612363	117548	
19/12/04 22:22:00.59	-229036	612398	117775	
19/12/04 22:22:00.60	-228938	612291	117308	
19/12/04 22:22:00.61	-229075	612322	117022	
19/12/04 22:22:00.62	-229083	612370	117641	
19/12/04 22:22:00.63	-228896	612451	117722	
19/12/04 22:22:00.64	-229053	612320	117273	
19/12/04 22:22:00.65	-229133	612252	117166	
19/12/04 22:22:00.66	-228952	612380	117463	
19/12/04 22:22:00.67	-228958	612383	117602	
19/12/04 22:22:00.68	-229135	612276	117386	
19/12/04 22:22:00.69	-229015	612240	116990	
19/12/04 22:22:00.70	-229000	612362	117601	
19/12/04 22:22:00.71	-228911	612417	117805	
19/12/04 22:22:00.72	-228892	612198	116841	
19/12/04 22:22:00.73	-228995	612268	117380	
19/12/04 22:22:00.74	-228847	612386	117631	
19/12/04 22:22:00.75	-228910	612423	117503	
19/12/04 22:22:00.76	-229002	612378	117106	
19/12/04 22:22:00.77	-228905	612406	116970	
19/12/04 22:22:00.78	-228981	612427	117645	
19/12/04 22:22:00.79	-229101	612378	117842	
19/12/04 22:22:00.80	-228902	612247	116691	
19/12/04 22:22:00.81	-228886	612500	117357	
19/12/04 22:22:00.82	-228822	612612	117926	
19/12/04 22:22:00.83	-228833	612466	117298	
19/12/04 22:22:00.84	-229032	612425	117283	
19/12/04 22:22:00.85	-228961	612425	117252	
19/12/04 22:22:00.86	-228948	612462	117567	
19/12/04 22:22:00.87	-228906	612476	117576	
19/12/04 22:22:00.88	-228852	612403	117246	
19/12/04 22:22:00.89	-228882	612432	117296	
19/12/04 22:22:00.90	-228876	612585	117627	
19/12/04 22:22:00.91	-228950	612417	117385	
19/12/04 22:22:00.92	-229026	612361	116955	
19/12/04 22:22:00.93	-229103	612455	117357	
19/12/04 22:22:00.94	-228976	612403	117635	
19/12/04 22:22:00.95	-229032	612372	117421	
19/12/04 22:22:00.96	-229086	612446	117308	
19/12/04 22:22:00.97	-229056	612492	117390	
19/12/04 22:22:00.98	-229005	612420	117700	
19/12/04 22:22:00.99	-229025	612342	117302	
19/12/04 22:22:01.00	-229192	612331	117273	
19/12/04 22:22:01.01	-229230	612265	117207	
19/12/04 22:22:01.02	-229231	612330	117513	
19/12/04 22:22:01.03	-229010	612368	117641	
19/12/04 22:22:01.04	-228955	612412	117136	
19/12/04 22:22:01.05	-229018	612457	117367	
19/12/04 22:22:01.06	-229011	612432	117513	
19/12/04 22:22:01.07	-229071	612428	117476	
19/12/04 22:22:01.08	-228965	612428	117316	
19/12/04 22:22:01.09	-229076	612438	117358	
19/12/04 22:22:01.10	-229105	612452	117208	
19/12/04 22:22:01.11	-229082	612335	117246	
