#dir	N-S	E-W	U-D	
#ch	f04c	f04d	f04e	
#unit	gal	gal	gal	
#const	4280	4280	4280	
19/12/04 22:22:00.00	-466728	43946	-347937	
19/12/04 22:22:00.01	-466548	43926	-348115	
19/12/04 22:22:00.02	-466605	43943	-347890	
19/12/04 22:22:00.03	-466786	43937	-347801	
19/12/04 22:22:00.04	-466846	43896	-347961	
19/12/04 22:22:00.05	-466811	43918	-348101	
19/12/04 22:22:00.06	-466778	43875	-348151	
19/12/04 22:22:00.07	-466781	43972	-348002	
19/12/04 22:22:00.08	-466718	43916	-347790	
19/12/04 22:22:00.09	-466662	43997	-347712	
19/12/04 22:22:00.10	-466678	43981	-347486	
19/12/04 22:22:00.11	-466766	43868	-347810	
19/12/04 22:22:00.12	-466775	43813	-348341	
19/12/04 22:22:00.13	-466702	43927	-348411	
19/12/04 22:22:00.14	-466602	44005	-348080	
19/12/04 22:22:00.15	-466773	44041	-347995	
19/12/04 22:22:00.16	-466841	43906	-348008	
19/12/04 22:22:00.17	-466798	43827	-347965	
19/12/04 22:22:00.18	-466700	43861	-347711	
19/12/04 22:22:00.19	-466652	43953	-347491	
19/12/04 22:22:00.20	-466696	43957	-347780	
19/12/04 22:22:00.21	-466862	43926	-348423	
19/12/04 22:22:00.22	-466863	43941	-348733	
19/12/04 22:22:00.23	-466755	43995	-348570	
19/12/04 22:22:00.24	-466562	44105	-348003	
19/12/04 22:22:00.25	-466522	43997	-347398	
19/12/04 22:22:00.26	-466551	43955	-347326	
19/12/04 22:22:00.27	-466665	43922	-347965	
19/12/04 22:22:00.28	-466711	43863	-347842	
19/12/04 22:22:00.29	-466627	43927	-348083	
19/12/04 22:22:00.30	-466728	43973	-348626	
19/12/04 22:22:00.31	-466866	44065	-348623	
19/12/04 22:22:00.32	-466795	43952	-348365	
19/12/04 22:22:00.33	-466517	43876	-347696	
19/12/04 22:22:00.34	-466591	43852	-347320	
19/12/04 22:22:00.35	-466760	43831	-347707	
19/12/04 22:22:00.36	-466787	43896	-348103	
19/12/04 22:22:00.37	-466836	43831	-348317	
19/12/04 22:22:00.38	-466571	43928	-347997	
19/12/04 22:22:00.39	-466580	43915	-348113	
19/12/04 22:22:00.40	-466736	43916	-348202	
19/12/04 22:22:00.41	-466801	43953	-348126	
19/12/04 22:22:00.42	-466701	44096	-348088	
19/12/04 22:22:00.43	-466652	44013	-348047	
19/12/04 22:22:00.44	-466777	43911	-348038	
19/12/04 22:22:00.45	-466758	43883	-348088	
19/12/04 22:22:00.46	-466706	43941	-347603	
19/12/04 22:22:00.47	-466661	43996	-347440	
19/12/04 22:22:00.48	-466637	43931	-348010	
19/12/04 22:22:00.49	-466775	43966	-348837	
19/12/04 22:22:00.50	-467058	44152	-348980	
19/12/04 22:22:00.51	-467035	44150	-348460	
19/12/04 22:22:00.52	-466726	43917	-347667	
19/12/04 22:22:00.53	-466487	43803	-347125	
19/12/04 22:22:00.54	-466518	43831	-347593	
19/12/04 22:22:00.55	-466615	43786	-348183	
19/12/04 22:22:00.56	-466792	43822	-348481	
19/12/04 22:22:00.57	-466915	43971	-348612	
19/12/04 22:22:00.58	-466745	44163	-348425	
19/12/04 22:22:00.59	-466728	44057	-348081	
